id,entityId,esUpdatedOn,standardId,standardName,accountId,accountName,modifiedDate,auxiliaries,status,publicStateNameEn,projectId,projectName,projectDescription,environmentalCategory,piusListed,projectStartDate,projectActivationDate,projectPublicVisibility,statePublicVisibility,projectSubmittedDate,projectRegistrationDate,projectEndDate,masterProjectId,masterProjectName,projectType,vcsProjectId,validatorName,validatorId,ragRating,stateCode,units,countryId,countryName,city,stateProvince,gridReference,latitude,longitude,accountExternalIdentifier,certification,additionalCertification,additionalGoalInfo,complianceEligibility,projectSubmissionId,submissionDate,startDate,latitudeLongitude,sectoralScope,unitsIssuedInPermanenceBufferAccount,unitsIssuedInCorrespondingAdjustmentReserveAccount,unitsIssuedInCountrySopReserveAccount,electricityGenerated,plasticCredits,exanteQuantity,unitsGhgEmissionReduction,unitsIssued,unitsInOmgeAccount,unitsInAppFundAccount,hcloaName,corrAdjustmentName,projectCategory,projectActivityType,considerAccountPrivate,authorizedRepresentative,methodologies,ccbStandardTypeId,ccbStandardTypeName,periodOfValidityStart,verraProjectRegistrationDate,regionId,regionName,area,website,proponents,afoluNames,avgAnnualVolVcu,otherGhgProgramName,otherGhgProgramId,registeredOtherGhgProgram,jnrProgramProjectName,creditPeriodStartDate,creditPeriodEndDate,sdContributions,projectSize,projectSizeId,creditPeriodTerm,creditPeriod,jurisdictionalStatus,jurisdictionalStatusId,jnrScenario,jnrScenarioId,dateOfInactivity,linkedVcsProjectId,registeredInVcs,estimatedAnnualCarbonDioxideRemovals,estimatedEmissionsAnnualReduction,projectMaterialTypes,projectEndOfLifeSelections,fuente,_id_estable,metodo_correccion_coords,COD_DANE,NOMBRE_MPI
110200000673334,110200000673334,2026-08-21T17:27:45.998772483,150000000000001,Verified Carbon Standard,,,2026-03-11T16:42:57,,Late to Verify,Late to Verify,491,"Bionersis landfill  project in Pasto, Colombia","The small-scale project activity is to build, operate and maintain a landfill gas collection and flaring system on the Antanas landfill in Pasto, Colombia. It is an anaerobic managed landfill, owned by the municipality of Pasto and managed by Empresa Metropolitana de Aseo de Pasto (EMAS – Pasto S.A.E.S.P.). The landfill started operations in April 2001 and will close in 2034. Since its opening, the landfill has received approximately 600,000 tons of solid waste from the municipality of Pasto and neighbouring municipalities. It currently receives 220 tons of waste per day. The landfill is covered with clay and vegetal soil on areas which do not receive waste anymore. The location details of the landfill are provided in section A4. The equipment includes inter alia a gas collection network, a high temperature enclosed flare, monitoring and control systems and civil works.At a later stage, the landfill gas collected may be used as fuel for electricity generation.",Carbon,No,2020-04-06T00:00:00,,True,True,,,2030-04-05T00:00:00,,,,491,Tuev Sued Industrie Service GmbH (Tuev Sued),110100000042389.0,,LATE_TO_VERIFY,False,100000000000011,Colombia,Pasto,Nariño,,1.27722,-77.26222,,,,,,491,2009-06-29T00:00:00,2009-06-29T00:00:00,1.277220/-77.262220,Waste handling and disposal,,,,,,,,,,,,,,,False,,AMS-III.G. (Version NA),,,2009-06-29T00:00:00,2020-04-06T00:00:00,,,,,Bionersis S.A.,,24905,,,False,,2020-04-06T00:00:00,2030-04-05T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,,,,,,,,False,,,,,verra_platts,491,original,52001,PASTO
110200000675916,110200000675916,2026-08-21T17:27:52.507988651,150000000000001,Verified Carbon Standard,,,2020-04-07T21:24:02,,Late to Verify,Late to Verify,1910,"Bionersis landfill project in Pasto, Colombia",This project is not registered with VCS. More information on the project can be found at CDM Project ID 2794: https://cdm.unfccc.int/Projects/DB/TUEV-SUED1248705611.94/view,Carbon,No,,,True,True,,,,,,,1910,Tuev Sued Industrie Service GmbH (Tuev Sued),110100000042389.0,,LATE_TO_VERIFY,True,100000000000011,Colombia,,Caldas,,-1.12,-77.17,,,,,,1910,2009-07-08T00:00:00,2009-07-08T00:00:00,-1.120000/-77.170000,Energy industries (renewable/non-renewable sources),,,,,,,,,,,,,,,False,,ACM0001 (Version NA),,,2009-07-08T00:00:00,2019-06-27T00:00:00,,,,,Credits transferred from approved GHG program,,54343,,,False,,,,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,,,,,,,,,False,,,,,verra_platts,1910,original,86757,SAN MIGUEL
110200000672942,110200000672942,2026-08-21T17:27:39.699288182,150000000000001,Verified Carbon Standard,,,2026-08-10T18:18:41.752,,Late to Verify,Late to Verify,2290,BLUE CARBON PROJECT GULF OF MORROSQUILLO “VIDA MANGLAR”,"The Blue Carbon Project Gulf of Morrosquillo is a grouped project whose expansion region includes all the mangrove forests present in the Gulf of Morrosquillo, in the Colombian Caribbean. In this region are some of the most important mangrove and marine-coastal protected areas of the Caribbean coast: the mangroves of Cispatá Bay, La Balsa-Tinajones and adjacent sectors of the Sinu River estuarine delta; the mangrove ecosystems and lagoons of La Caimanera; and the Mangrove System of the Boca de Guacamayas Sector. The main objective of the project is the reduction of greenhouse gas emissions through activities that allow the identification, prioritization and execution of actions for the adequate management of mangroves, the promotion of sustainable development, the strengthening of local governance and the promotion of alternative productive activities, while contributing to the protection of high values of community conservation and biodiversity. The Project began on May 15, 2015 and will have an expected duration of 30 years; during this period, the reduction of 1,221,717 tCO2e is expected through the implementation of activities related to four strategic lines: strengthening of governance, alternative productive projects, recovery and rehabilitation of mangrove areas, and monitoring. In addition, it is expected that this project will provide community benefits related to the strengthening of local governance and management of regionally protected marine-coastal areas, the maintenance of sustainable community management practices of mangrove forests and increased perception of the value of forest resources, as well as the economic empowerment of community groups and increased employment opportunities. Positive impacts on biodiversity include conserving the mangrove’s ecosystems and biodiversity and maintaining the hydrobiological connectivity of the coastal-marine landscape. The manatee and needle caiman are two vulnerable species that are found in this area.",Carbon,No,2015-05-15T00:00:00,,True,True,,,2045-05-14T00:00:00,,,,2290,"AENOR CONFIA, S.A. (UNIPERSONAL)",110100000041003.0,,LATE_TO_VERIFY,True,100000000000011,Colombia,S Antero Sa Cruz de Lorica S Bern del Viento,Cordoba,,9.324177,-75.725577,,,,,,2290,2015-05-15T00:00:00,,9.324177/-75.725577,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,True,,VM0007 (Version NA),,,2015-05-15T00:00:00,2021-05-06T00:00:00,150000000000045.0,Latin America,7561.0,,Conservation International Foundation,REDD,31310,,,False,,2015-05-15T00:00:00,2045-05-14T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,30.0,,,,,,,False,,,,,verra_platts,2290,original,23672,SAN ANTERO
110200000672002,110200000672002,2026-08-22T00:02:13.853746148,150000000000001,Verified Carbon Standard,,,2024-11-26T16:59:33,,Pipeline Listing (under development) approved,Pipeline listing (under development) approved,5335,Boomitra grassland Restoration in Colombia,"This grouped project promotes sustainable grazing across Colombia’s diverse ecosystems, including the Llanos Orientales and inter-Andean valleys. Decades of overgrazing have degraded grasslands, causing soil erosion, compaction, and nutrient depletion, which reduces pasture productivity. This project supports the local ranchers in adopting practices such as rotational grazing, pasture enhancement, and improved livestock genetics suited to local conditions. Additionally, it promotes silvopastoral systems that integrate trees to boost carbon sequestration and discourage overgrazing, burning, and logging. The project will be implemented with the collaboration of field partners, who will help transfer knowledge and incentivize better ranching practices. The carbon finance resulting from this project is also expected to incentivize the implementation of the project activities. We estimate an initial yearly GHG removal of 700,000 tCO2e using the VM0042 methodology, version 2. The number of ranchers participating in the program is also projected to grow over the course of the crediting period. The project aligns with SDGs 2, 6, 8, 13, and 15, aiming for broad impact across Colombia’s grassland regions.",Carbon,No,2022-05-12T00:00:00,,True,True,,,2042-05-11T00:00:00,,,,5335,,,,PIPELINE_LISTING_UNDER_DEVELOPMENT_APPROVED,False,100000000000011,Colombia,Cali,Valle del Cauca,,8.200485,-73.710922,,,,,,5335,2022-05-12T00:00:00,2022-05-12T00:00:00,8.200485/-73.710922,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0042 (Version NA),,,2022-05-12T00:00:00,,150000000000045.0,Latin America,700000.0,www.boomitra.com,Boomitra Inc (PP),ALM,666484,,,False,,2022-05-12T00:00:00,2042-05-11T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,20.0,,,,,,,False,,,,,verra_platts,5335,original,20295,GAMARRA
110200000673329,110200000673329,2026-08-21T17:27:45.998474892,150000000000001,Verified Carbon Standard,,,2026-05-11T15:03:14,,Registered,Registered,1392,Cajambre REDD+ Project,"REDD+ Project to mitigate climate change, protect rich biodiversity, and generate sources of income for poor communities, through forest governance, capacity building, and productive activities that will prevent selective logging of native forests, avoiding degradation and deforestation. Located in Buenaventura, Western Pacific coast of Colombia. Developed by BIOREDD+/USAID",Carbon,No,2013-11-14T00:00:00,2026-05-11T15:03:14,True,True,,,2043-11-13T00:00:00,,,,1392,"AENOR CONFIA, S.A. (UNIPERSONAL)",110100000041003.0,,REGISTERED,True,100000000000011,Colombia,Valle,Valle,,3.292599,-77.128245,,,,,,1392,2013-11-14T00:00:00,2013-11-14T00:00:00,3.292599/-77.128245,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,True,,VM0006 (Version NA),,,2013-11-14T00:00:00,2020-04-06T00:00:00,150000000000045.0,Latin America,60316.0,,Consejo Comunitario del Río Cajambre,REDD,297488,,,False,,2013-11-14T00:00:00,2043-11-13T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,30.0,,,,,,,False,,,,,verra_platts,1392,original,76109,BUENAVENTURA
110200000675301,110200000675301,2026-08-21T17:27:46.293129712,150000000000001,Verified Carbon Standard,,,2024-05-09T14:11:29,,Registered,Registered,3970,Carbon In Flavor and Arome Forests (C-BOSAR),"The Carbon in Flavor and Aroma Forest (C-BOSAR), is a ARR carbon sequestration grouped project proposed by PROJECT SIERRA , designed by ECOTIERRA and RIOSIERRA with the support of RED ECOLSIERRA . The project is based on improving existent land use models to introduce coffee, cocoa, and honey agroforestry systems. The project aims to develop improved agroforestry systems for the production of shade coffee, cocoa and honey, with organic and fair-trade certification, through tree planting, the restoration of the community-nature relationship, technical training and assistance and contribution to the strengthening of value chains for these products in the Sierra Nevada de Santa Marta and the Serranía del Perijá.",Carbon,No,2022-09-02T00:00:00,2024-05-09T14:11:29,True,True,,,2072-09-01T00:00:00,,,,3970,"AENOR CONFIA, S.A. (UNIPERSONAL)",110100000041003.0,,REGISTERED,False,100000000000011,Colombia,"Sierra Nevada de Santa Marta, Serranía del Perija","Magdalena, La Guajira and Cesar departments",,10.4316,-73.5187,,,,,,3970,2022-09-02T00:00:00,2022-09-02T00:00:00,-73.518700/10.431600,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,AR-ACM0003 (Version 2),,,2022-09-02T00:00:00,2024-05-09T00:00:00,150000000000045.0,Latin America,3858.0,https://www.ecotierra.co/our-projects,Multiple Project Proponents,ARR,10247,,,False,,2022-09-02T00:00:00,2072-09-01T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,50.0,,,,,,,False,,,,,verra_platts,3970,intercambiado,20570,PUEBLO BELLO
110200000674576,110200000674576,2026-08-21T17:27:46.185586351,150000000000001,Verified Carbon Standard,,,2026-06-02T18:38:36,,Registration and verification approval requested,Registration and verification approval requested,3927,CARBONO VIVO- A REGENERATIVE LIVESTOCK CARBON PROJECT WITH A PARTICIPATORY APPROACH IN COLOMBIA,"The regenerative livestock farming carbon project in Colombia is developed by the project developers Sosty S.A.S and Carbono Local+ GmbH. The project titled “Regenerative Livestock Carbon Project with a Participatory Approach in Colombia” is a comprehensive initiative developed by the project developers encompassing a variety of activities aimed at improving grazing practices, restoring soil health, and enhancing the resilience and well-being of farmers.  The primary objectives of the project are to reduce overall emissions through carbon sequestration in the soil while simultaneously improving farm productivity and conserving biodiversity in grazing areas. These goals will be achieved by enhancing livestock production practices, specifically by ceasing grassland burning and implementing adaptive multi-paddock grazing. The project will also promote the diversity of forages rather than the monoculture of pastures. This includes the management of native savannahs and introduced pastures, incorporating nitrogen-fixing species, and integrating silvo pastoral systems. The grouped project is developed within the Colombian agricultural frontier (located in five different eco-regions), which is the delimited area defined by the government, where livestock husbandry and agricultural activities are allowed to be developed. The project’s start date is 20.01.2020 and its crediting period goes on to 40 years. It targets a total 250,000 ha that can generate an annual average and total GHG emission reductions and removals of 292,050 tCO2eq per year and a total of 11,802,000 tCO2eq of emission reductions by 2060.",Carbon,No,2020-01-20T00:00:00,,True,True,,,2060-01-19T00:00:00,,,,3927,TÜV SÜD South Asia Private Limited,110100000044895.0,,REGISTRATION_VERIFICATION_APPROVAL_REQ,False,100000000000011,Colombia,"Amazon, Orinoco,Andean, Pacific, Caribbean #",16 Departments,,3.916963,-72.950833,,,,,,3927,2020-01-20T00:00:00,2020-01-20T00:00:00,3.916963/-72.950833,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0042 (Version 2),,,2020-01-20T00:00:00,,150000000000045.0,Latin America,22000.0,https://www.sosty.co/proyecto-carbono-ganaderia,Multiple Project Proponents,ALM,841472,,,False,,2020-01-20T00:00:00,2060-01-19T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,40.0,,,,,,,False,,,,,verra_platts,3927,original,50573,PUERTO LÓPEZ
110200000675313,110200000675313,2026-08-21T17:27:46.293816536,150000000000001,Verified Carbon Standard,,,2025-03-12T02:01:29,,Registered,Registered,1390,Carmen del Darién (CDD) REDD+ Project,"Proyecto REDD+ para mitigar el cambio climático, proteger la rica biodiversidad y generar fuentes de ingresos para las comunidades pobres, a través de la gobernanza forestal, el desarrollo de capacidades y las actividades productivas que evitarán la tala selectiva de bosques nativos, evitando la degradación y la deforestación. Ubicado en el norte del Chocó, costa pacífica noroccidental de Colombia. Desarrollado por BIOREDD+/USAID",Carbon,No,2014-01-28T00:00:00,2025-03-12T02:01:29,True,True,,,2044-01-27T00:00:00,,,,1390,"Rainforest Alliance, Inc. (Rainforest Alliance)",110100000041307.0,,REGISTERED,True,100000000000011,Colombia,Carmen del Darién,Chocó,,6.87222,-77.126078,,,,,,1390,2014-01-28T00:00:00,2014-01-28T00:00:00,6.872220/-77.126078,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,True,,VM0006 (Version NA),,,2014-01-28T00:00:00,2020-04-06T00:00:00,150000000000045.0,Latin America,118318.0,,Multiple Project Proponents,REDD,62400,,,False,,2014-01-28T00:00:00,2044-01-27T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,30.0,,,,,,,False,,,,,verra_platts,1390,original,27150,CARMEN DEL DARIÉN
110200000676624,110200000676624,2026-08-21T17:27:52.552514841,150000000000001,Verified Carbon Standard,,,2022-01-26T14:43:11,,Late to Verify,Late to Verify,1835,Caruquia 9.76 MW Hydroelectric Project,"The Caruquia hydroelectric project is a small run-of-river renewable small hydroelectric plant with a total installed capacity of 9,764 MW, located at the left margin of the Guadalupe River in the municipality of Santa Rosa de Osos, Department of Antioquia. The energy generated is sold to the National Interconnected System of Colombia. The purpose of the project is renewable electricity generation to be supplied to Colombian power grid.",Carbon,No,2020-01-28T00:00:00,,True,True,,,2030-01-27T00:00:00,,,,1835,EPIC Sustainability Services Private Limited,110100000039106.0,,LATE_TO_VERIFY,True,100000000000011,Colombia,Medellin city,Caruquia,,6.642777,-75.336666,,,,,,1835,2010-01-28T00:00:00,2010-01-28T00:00:00,6.642777/-75.336666,Energy industries (renewable/non-renewable sources),,,,,,,,,,,,,,,False,,AMS-I.D. (Version NA),,,2010-01-28T00:00:00,2018-12-11T00:00:00,150000000000045.0,Latin America,,,Caruquia S.A.S .ES.P.,,20303,,,False,,2020-01-28T00:00:00,2030-01-27T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,2.0,,,,,,,,False,,,,,verra_platts,1835,original,05686,SANTA ROSA DE OSOS
110200000676584,110200000676584,2026-08-21T17:27:52.550365902,150000000000001,Verified Carbon Standard,,,2023-02-10T15:21:46,,Pipeline listing requested (under development),Pipeline listing requested (under development),2969,CHONTA COROZO REDD+,"The CHONTA COROZO REDD+ project develops in the upper and middle basin of the Guapi river in the Colombian pacific region, known as Choco Biogeographic, characterized by its high biodiversity. This area is immersed in the territories awarded to Community Council of the Alto Guapi (INCORA Resolution 01083 of 1998). These territories have historically been characterized by the confluence of deforestation drivers, among which the following stand out: the conversion of the forest lands for crops or pastures, the extraction of elements from the forest in a little controlled way (illegal extraction of wood and extraction of firewood), population migration, illegal activities and natural phenomena promoted by human activities. By associating these phenomena with the socioeconomic conditions presented by the community council and its closets territorial environment, which is the municipality of Guapi, in Cauca. It is evident that there is a high percentage of unsatisfied basic needs, mainly related to health conditions, informal work, and education. Therefore, acknowledging these limitations for the social development of the council and the guarantee of the conservation of the ecosystems that inhabit, we bring forward the importance of generating mechanisms to strengthen local aspects to overcome these limitations. With the development of the activities framed in each line of action, it is intended to develop participatory processes that allow the establishment of a sustainable forest management system, which allows the mitigation of the threats posed by the deforestation drivers described. This through the strategy of avoiding deforestation and forest degradation through the implementation of the REDD+ project (Reduction of Emissions due to Deforestation and Forest Degradation, conservation of carbon reserves, sustainable management of forests and improvement of forest reserves in developing countries).",Carbon,No,2017-07-01T00:00:00,,True,True,,,2037-06-30T00:00:00,,,,2969,"AENOR CONFIA, S.A. (UNIPERSONAL)",110100000041003.0,,PIPELINE_LISTING_UNDER_DEVELOPMENT,False,100000000000011,Colombia,Guapi/Cauca,Consejo Comunitario Alto Guapi,,2.281089,-77.668355,,,,,,2969,2017-07-01T00:00:00,2017-07-01T00:00:00,2.281089/77.668355,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0007 (Version NA),,,2017-07-01T00:00:00,,150000000000045.0,Latin America,93142.0,https://www.biofix.co/proyectos,Multiple Project Proponents,REDD,129,,,False,,2017-07-01T00:00:00,2037-06-30T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,20.0,,,,,,,False,,,,,verra_platts,2969,signo_lon_negado,19318,GUAPI
110200000675201,110200000675201,2026-08-21T17:27:46.287098187,150000000000001,Verified Carbon Standard,,,2026-04-24T13:38:16,,Pipeline Listing (under development) approved,Pipeline listing (under development) approved,5680,CO2ROZO,"CO2rozo is a large-scale grouped project within the AFOLU sector that aims to mitigate climate change through the conservation of strategic ecosystems and the sustainable transformation of livestock systems in the Caribbean region of Colombia. Its approach integrates forest and wetland protection with the implementation of regenerative agricultural practices, combining two methodologies: VM0007 – REDD+ for the conservation of natural ecosystems, and VM0042 – Improved Agricultural Land Management, for the transition to sustainable livestock systems. The project has a 40-year crediting period, during which it plans to intervene in over 200,000 hectares distributed across private lands in the Colombian Caribbean. The project area encompasses the departments of Atlántico, Antioquia, Bolívar, Cesar, Córdoba, La Guajira, Magdalena, Norte de Santander, Santander, and Sucre, all located within the Colombian Caribbean biome—a region of high ecological value that has experienced significant degradation due to agricultural frontier expansion. This region includes critical ecosystems such as tropical dry forests, seasonal wetlands, and natural savannas. REDD+ activities (VM0007) are designed to avoid unplanned deforestation and conserve remaining patches of tropical dry forests and inland wetlands through interventions such as knowledge management, land cover monitoring, hydrological restoration, and the formalization of voluntary conservation agreements with rural landowners to protect areas of high ecological value. IALM activities (VM0042) promote a regenerative livestock model through actions such as the implementation of silvopastoral systems, elimination of fire use, and improved pasture and water management. These measures aim to restore soils, increase soil organic carbon (SOC) content, and reduce emissions associated with enteric methane (CH₄) and nitrous oxide (N₂O) from conventional pasture and manure management practices.",Carbon,No,2024-07-01T00:00:00,,True,True,,,2064-06-30T00:00:00,,,,5680,,,,PIPELINE_LISTING_UNDER_DEVELOPMENT_APPROVED,False,100000000000011,Colombia,BARRANQUILLA,ATLANTICO,,11.011883,-74.791289,,,,,,5680,2024-07-01T00:00:00,2024-07-01T00:00:00,11.011883/74.791289,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,"VM0007 (Version NA), VM0042 (Version NA)",,,2024-07-01T00:00:00,,150000000000045.0,Latin America,400000.0,https://www.cataruben.org/project/Co2rozo,FUNDACIÓN CATARUBEN,"ALM,REDD,WRC",336242,,,False,,2024-07-01T00:00:00,2064-06-30T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,40.0,,,,,,,False,,,,,verra_platts,5680,signo_lon_negado,08001,BARRANQUILLA
